time,event_type,product_id,machine_index,additional_info
152.2192784806914,machine_allocated,27,2.0,Waiting Time: 0.00
152.2192784806914,processing_start,27,2.0,Processing Time: 5.41
152.2192784806914,machine_allocated,28,1.0,Waiting Time: 0.36
152.2192784806914,processing_start,28,1.0,Processing Time: 4.14
154.79249699437372,processing_complete,18,3.0,
154.79249699437372,machine_failure,18,3.0,Repair Time: 7.12
156.3629360498184,processing_complete,28,1.0,
156.3629360498184,machine_request,28,2.0,
156.4051910426072,processing_complete,13,4.0,
156.4051910426072,product_completion,13,,Total Time: 88.24
156.4051910426072,machine_allocated,14,4.0,Waiting Time: 28.27
